EU CODE,EU Description,Local item code,Product,QTY,Sales,Product Line,Company,Country,Suppliers,PROJECT CATEGORY,Animal Type,Period
6377,"STOPTIC 12,5% 250 ml ",GENV_STOPTIC250ML,"STOPTIC 12,5% 250 ml", 129 , 715 ,STOPTIC,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6764,BRONCHI-STOP FL 100ML,MEDI_PFM0823L,BRONCHI-STOP FL 100ML, 545 , 712 ,BRONCHI-STOP,BURKINAVET,AFRICA,MEDIVET,PHARMA (&NUT),Production,YTD May 2026
5582,CEVAC VITABRON L fl/2000 d sol inj,CEVA_VITA2000,CEVAC VITABRON L 2000 DS, 68 , 686 ,CEVAC,BURKINAVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6313,MEVISAN 1L,GENV_MEVIS1L,MEVISAN 1L, 33 , 520 ,MEVISAN,BURKINAVET,AFRICA,GENEVET,Hygiene & Care,Production,YTD May 2026
335,NEXGARD SPECTRA PIES S 3 TABL. DO ?UCIA,BOEH_NXSPS,"NEXGARD SPECTRA S (3,5-7,5 KG) boite de 3 cpr", 21 , 483 ,NEXGARD,BURKINAVET,AFRICA,BOEHRINGER,PHARMA (&NUT),Companion,YTD May 2026
6192,"DIMINAZENE B12 2,36MG b/10 sach",GENV_DIM_P_2.36G,"DIMINAZENE 10 x 2,36g"," 1,021 ", 473 ,DIMINAZENE,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6399,VERMECTIN 1% fl/10 ml,GENV_VER10,VERMECTIN 1% 10ML," 1,350 ", 438 ,VERMECTIN,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Mix,YTD May 2026
1797,FRONTLINE SPRAY fl/100 ml,BOEH_FRONT100ML,"FRONTLINE SPRAY, PUMPS 100ML 1/2.5MG/ML", 27 , 372 ,FRONTLINE,BURKINAVET,AFRICA,BOEHRINGER,PHARMA (&NUT),Companion,YTD May 2026
7062,HEPATOVITAL PLUS 5L,VTIF_HEPATO5,HEPATOVITAL PLUS 5L, 12 , 347 ,HEPATOVITAL,BURKINAVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6760,BIO-FLOR FL 250ML,MEDI_PFM0816L,BIO-FLOR FL 250ML, 149 , 335 ,BIO-FLOR,BURKINAVET,AFRICA,MEDIVET,PHARMA (&NUT),Production,YTD May 2026
1252,FRONTLINE SPRAY fl/250 ml,BOEH_FRONT250ML,"FRONTLINE SPRAY, PUMPS/250ML 1/2.5MG/ML", 14 , 288 ,FRONTLINE,BURKINAVET,AFRICA,BOEHRINGER,PHARMA (&NUT),Companion,YTD May 2026
2872,PUREVAX 10X1ds,BOEH_PURVAX1D,PUREVAX 10X1ds, 32 , 288 ,PUREVAX,BURKINAVET,AFRICA,BOEHRINGER,PHARMA (&NUT),Companion,YTD May 2026
6387,TROXIL 25% fl/250ml,GENV_TROX250ML,TROXIL 25% 250ML, 15 , 255 ,TROXIL,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6901,PARVIGEN 1 dose,VIRB_PARV1D,PARVIGEN 1 dose, 56 , 254 ,PARVIGEN,BURKINAVET,AFRICA,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
7061,HEPATOVITAL PLUS 1L,VTIF_HEPATO1,HEPATOVITAL PLUS 1L, 28 , 242 ,HEPATOVITAL,BURKINAVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6411,VITA-C PURE 100g,GENV_VITAC100G,VITA-C PURE 100g, 60 , 210 ,VITA-C,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6817,Nobilis Newcavac 1x1000ds,MSD_NEWC1000,Nobilis Newcavac 1x1000ds, 5 , 158 ,Nobilis,BURKINAVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
6811,Nobilis Trivalent IB+ND+EDS 1x1000ds,MSD_IBNDEDS1000,Nobilis Trivalent IB+ND+EDS 1x1000ds, 2 , 114 ,Nobilis,BURKINAVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
562,ALFACERYL SACHET 100G,ALFA_CE100,ALFACERYL SACHET 100G, 30 , 99 ,ALFACERYL,BURKINAVET,AFRICA,ALFASAN,PHARMA (&NUT),Production,YTD May 2026
35451,ERYSENG fl/10 d,HIPR_ERYS10D,ERYSENG 20ML 10 doses, 11 , 94 ,ERYSENG,BURKINAVET,AFRICA,HIPRA,PHARMA (&NUT),Production,YTD May 2026
2625,TETRACOLIVIT b/1 kg pdr or,LAPR_TETRAC1KG,TETRACOLIVIT 1 KG, 3 , 94 ,TETRACOLIVIT,BURKINAVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6806,Nobilis IB 4-91 1X2500ds,MSD_IB4/91_2500,Nobilis IB 4-91 1X2500ds, 8 , 90 ,Nobilis,BURKINAVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
5381,"VERIBEN B12 10*23,6 GM",CEVA_VERIBENB12_Grd,"VERIBEN B12 10*23,6 GM", 3 , 88 ,VERIBEN,BURKINAVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
5957,BOLUMIN 50 bolus,GENV_BOLUMIN50,BOLUMIN 50 BOLUS, 9 , 83 ,BOLUMIN,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6260,MAXAZOLE 300 BOITE 50 BOLUS,GENV_MAXB30,MAXAZOLE 300 BOITE 50 BOLUS, 21 , 64 ,MAXAZOLE,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
2119,ORNIPURAL INJ. 100ML,VETO_ORNIP,ORNIPURAL INJ. 100ML, 5 , 41 ,ORNIPURAL,BURKINAVET,AFRICA,VETOQUINOL,PHARMA (&NUT),Mix,YTD May 2026
6609,AVI ND HB1+IB 1000 DS,LAPR_AVINDHB11000,AVI ND HB1+IB 1000 DS, 9 , 41 ,AVI,BURKINAVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6261,MAXAZOLE 2500 50 CP (VERT - BLISTER),GENV_MAXBG25,MAXAZOLE 2500 50 CP (VERT - BLISTER), 3 , 33 ,MAXAZOLE,BURKINAVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
2767,CALMAGINE fl/100 ml sol inj,VETO_CALM,CALMAGINE inj 100ml, 3 , 29 ,CALMAGINE,BURKINAVET,AFRICA,VETOQUINOL,PHARMA (&NUT),Mix,YTD May 2026
6756,HEPATONIC VOLAILLES FL 1L,MEDI_PFM0804L,HEPATONIC VOLAILLES FL 1L, 3 , 23 ,HEPATONIC,BURKINAVET,AFRICA,MEDIVET,PHARMA (&NUT),Production,YTD May 2026
6871,Phenylarthrite inj 100ml,VETO_PHENYL,Phenylarthrite inj 100ml, 1 , 7 ,Phenylarthrite,BURKINAVET,AFRICA,VETOQUINOL,PHARMA (&NUT),Companion,YTD May 2026
3349,COGLAVAX fl/250 ml,CEVA_COG250ml,COGLAVAX 250ML, -   , -   ,COGLAVAX,BURKINAVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6322,GENEVET OXYTET 20% 100ml,GENV_OXY20,GENEVET OXYTET 20% 100ml," 46,927 "," 132,539 ",GENEVET,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6401,VERMECTIN 1% 100ML,GENV_VER100,VERMECTIN 1% 100ML," 23,959 "," 73,899 ",VERMECTIN,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Mix,YTD May 2026
6404,VETOVIT PLUS fl/100 ml,GENV_VETOVIT,VETOVIT PLUS 100ML," 16,268 "," 55,029 ",VETOVIT,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6315,GENEVET OXYTET 10% 100ml,GENV_OXY10,GENEVET OXYTET 10% 100ml," 20,539 "," 42,371 ",GENEVET,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6403,VERMECTIN 1% 50ML,GENV_VER50,VERMECTIN 1% 50ML," 21,613 "," 39,484 ",VERMECTIN,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Mix,YTD May 2026
7066,MEGAVIT 15G,VTIF_MEG15G,MEGAVIT 15G," 46,218 "," 24,394 ",MEGAVIT,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6444,GLOBIVAC NDK 100 Doses,GLOB_NDK100D,GLOBIVAC NDK 100 Doses," 4,388 "," 22,387 ",GLOBIVAC,NIGERVET,AFRICA,GLOBION,PHARMA (&NUT),Production,YTD May 2026
6325,GENEVET OXYTET 5% fl/100 ml,GENV_OXY5,GENEVET OXYTET 5% 100ml," 11,759 "," 18,498 ",GENEVET,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6234,GENECERYL 10x100G,GENV_GENC10x100G,GENECERYL 10x100G," 5,480 "," 17,457 ",GENECERYL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6340,PHENYLVET 5 100ml,GENV_PHENYL100,PHENYLVET 5 100ml," 4,917 "," 16,220 ",PHENYLVET,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6439,GLOBIVAC NDK fl/1000 d,GLOB_NDK1000D,GLOBIVAC NDK 1000 Doses, 475 ," 14,322 ",GLOBIVAC,NIGERVET,AFRICA,GLOBION,PHARMA (&NUT),Production,YTD May 2026
6949,BOLUMAX (40 bolus),VLG_BOL40,BOLUMAX (40 bolus), 815 ," 13,998 ",BOLUMAX,NIGERVET,AFRICA,VETILOG PHARMA,PHARMA (&NUT),Production,YTD May 2026
5930,BETA COMPLEX 100ml,GENV_BETA,BETA COMPLEX 100ml," 5,375 "," 13,506 ",BETA,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6267,MAXAZOLE 2500 50 CP (BLANC - POT),GENV_MAXPW25,MAXAZOLE 2500 50 CP (BLANC - POT), 802 ," 12,214 ",MAXAZOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6210,GENIDIUM b/10*1 g,GENV_DIUM10*1G,GENIDIUM 1G*10S, 348 ," 11,850 ",GENIDIUM,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6397,VAMISOLE 1000 (100 bolus),GENV_VAM1000,VAMISOLE 1000 (100 bolus), 629 ," 11,025 ",VAMISOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6944,BOLUMAX (100 BOLUS),VLG_BOL100,BOLUMAX (100 BOLUS), 238 ," 9,958 ",BOLUMAX,NIGERVET,AFRICA,VETILOG PHARMA,PHARMA (&NUT),Production,YTD May 2026
6389,TYLOSINE 20% 100ML,GENV_TYL20%,TYLOSINE 20% 100ML," 2,281 "," 9,551 ",TYLOSINE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6815,Nobils MA5+Clone 30 1x2500ds,MSD_MA5CLO2500,Nobils MA5+Clone 30 1x2500ds, 476 ," 9,383 ",Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
3381,CEVA FLU H9 K 500ML,CEVA_FLUH9K,CEVA FLU H9 K 500ML, 138 ," 9,008 ",CEVA,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Companion,YTD May 2026
6811,Nobilis Trivalent IB+ND+EDS 1x1000ds,MSD_IBNDEDS1000,Nobilis Trivalent IB+ND+EDS 1x1000ds, 95 ," 7,398 ",Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
7075,VITAMIX SACHET 150G,VTIF_VITA150G,VITAMIX SACHET 150G," 1,951 "," 7,031 ",VITAMIX,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6380,GENSTREP 20/20 100ml,GENV_STREP,GENSTREP 20/20 100ml," 1,431 "," 6,977 ",GENSTREP,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6336,PHENOXYZONE 100ml,GENV_PHENOX100,PHENOXYZONE 100ml," 1,422 "," 6,854 ",PHENOXYZONE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Mix,YTD May 2026
6771,NOBILIS CORYZA INACTIVE fl/1000 d,MSD_CORYZ1000,Nobilis Coryza Inac 1x1000ds, 122 ," 6,623 ",NOBILIS,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
6806,Nobilis IB 4-91 1X2500ds,MSD_IB4/91_2500,Nobilis IB 4-91 1X2500ds, 336 ," 6,561 ",Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
6343,PHENYLVET 5 30ML,GENV_PHENYL30,PHENYLVET 5 30ML," 5,175 "," 6,538 ",PHENYLVET,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6814,NOBILIS MA5+CLONE 30 fl/1000 d,MSD_MA5CLO1000,Nobilis Ma5+Clone 30 1x1000ds, 641 ," 6,278 ",Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
6237,GENECERYL10X5G,GENV_GENC10X5G,GENECERYL10X5G," 20,256 "," 6,250 ",GENECERYL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6883,CANIGEN CHPPI L 1DS,VIRB_CHPPIL1D,CANIGEN CHPPI L 1DS, 626 ," 6,044 ",CANIGEN,NIGERVET,AFRICA,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
5960,COCCIPROL (AMPROLIUM 20%) 10x100G,GENV_COCC100G,COCCIPROL (AMPROLIUM 20%) 10x100G," 1,694 "," 5,727 ",COCCIPROL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
8681,NOBIVAC RABIES 1X1DOSE,MSD_RAGE1D,Nobivac Rage 1dose," 1,694 "," 5,357 ",Nobivac,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Companion,YTD May 2026
6398,VAMISOLE 300 (boite de 100),GENV_VAM300,VAMISOLE 300 (boite de 100), 580 ," 4,878 ",VAMISOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6260,MAXAZOLE 300 BOITE 50 BOLUS,GENV_MAXB30,MAXAZOLE 300 BOITE 50 BOLUS," 1,261 "," 4,621 ",MAXAZOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6238,GENECERYL 1KG,GENV_GENC1KG,GENECERYL 1KG, 141 ," 4,527 ",GENECERYL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6953,CALGOMAX PONTE 1L,VTIF_CALGO1,CALGOMAX PONTE 1L, 326 ," 4,191 ",CALGOMAX,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
5425,VECTORMUNE FP MG 1000ds,CEVA_VFPMG1000,VECTORMUNE FP MG 1000ds, 66 ," 4,163 ",VECTORMUNE,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
3357,CEVAC CORYMUNE 7K 500ML 1000 DOSES,CEVA_COR7_1000,CEVAC CORYMUNE 7K 500ML 1000 DOSES, 35 ," 3,953 ",CEVAC,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6877,VITA-C VETOQUINOL 50ML,VETO_VITAC50ML,VITA-C VETOQUINOL 50ML, 965 ," 3,861 ",VITA-C,NIGERVET,AFRICA,VETOQUINOL,PHARMA (&NUT),Mix,YTD May 2026
6724,VIRUNET 50 g,LAPR_VIRUN50G,VIRUNET 50 g," 1,679 "," 3,646 ",VIRUNET,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6337,PHENOXYZONE 50ML,GENV_PHENOX50,PHENOXYZONE 50ML," 1,065 "," 3,499 ",PHENOXYZONE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Mix,YTD May 2026
6675,TETRACOLIVIT 100 COMPRIMES,LAPR_TETRAC100CP,TETRACOLIVIT 100 COMPRIMES, 366 ," 3,325 ",TETRACOLIVIT,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6233,FERDEX PLUS 10% 100ML,GENV_FERDEX,FERDEX PLUS 10% 100ML," 1,037 "," 2,904 ",FERDEX,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6795,Nobilis Gumboro D78 1x1000 DOSES,MSD_GUMD781000,Nobilis Gumboro D78 1x1000ds, 277 ," 2,559 ",Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
5958,CALMAX INJ 100 ML,GENV_CALMINJ,CALMAX INJ 100 ML, 724 ," 2,549 ",CALMAX,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6259,LEVAMISOLE 20%  10 X 100G,GENV_LEVAM10X100G,LEVAMISOLE 20%  10 X 100G, 625 ," 2,473 ",LEVAMISOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6719,VETOSPRAY bbe/250ml,LAPR_VETOSP,VETOSPRAY 250 ML, 361 ," 2,362 ",VETOSPRAY,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6671,TETRACOLIVIT 10 X 100 G,LAPR_TETRAC10*100G,TETRACOLIVIT 10 X 100 G, 590 ," 2,246 ",TETRACOLIVIT,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6430,AVISHIELD ND+IB H120 1*1000 Doses,GERA_NDH120_1000,AVISHIELD ND+IB H120 1*1000 Doses, 352 ," 2,225 ",AVISHIELD,NIGERVET,AFRICA,VAXXINOVA,PHARMA (&NUT),Production,YTD May 2026
7061,HEPATOVITAL PLUS 1L,VTIF_HEPATO1,HEPATOVITAL PLUS 1L, 160 ," 2,160 ",HEPATOVITAL,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6554,AMIN'TOTAL b/10*150g,LAPR_AMIN10*150G,AMIN'TOTAL 10 x 150 g, 453 ," 1,981 ",AMIN'TOTAL,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6792,NOBILIS GUMBORO 228E fl/1000 d,MSD_GUM228E1000,Nobilis Gumboro 228E 1x1000ds, 120 ," 1,970 ",NOBILIS,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
6250,LEVAMISOLE 20% 5G,GENV_LEVA5G,LEVAMISOLE 20% 5G," 6,272 "," 1,892 ",LEVAMISOLE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6651,HEPATURYL 10 X  100 G,LAPR_HEPAT10*100G,HEPATURYL 10 X  100 G, 691 ," 1,835 ",HEPATURYL,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6717,VERMIFUGE POLYVALENT VOLAILLES (V.P.V) 100 COMPRIMES,LAPR_VERMIF,VERMIFUGE POLYVALENT VOLAILLES (V.P.V) 100 COMPRIMES, 183 ," 1,806 ",VERMIFUGE,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
1518,ASHOXY 20% POWDER-PACK OF 10X25 g SACHETS,ALS_OXY20.10X25,ASHOXY 20% POWDER-PACK OF 10X25 g SACHETS," 1,880 "," 1,755 ",ASHOXY,NIGERVET,AFRICA,ASHISH LIFE SCIENCE PVT.LTD,PHARMA (&NUT),Production,YTD May 2026
6131,COCCIPROL 20% POUDRE b/1 kg,GENV_COCC1KG,COCCIPROL (AMPROLIUM 20%) 1 KG, 47 ," 1,574 ",COCCIPROL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6625,BENZAL 300 MG (50 bolus),LAPR_BENZ30,BENZAL 300 MG (50 bolus), 282 ," 1,504 ",BENZAL,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6658,LAPROVET OXY 10% 100mL,LAPR_OXY10,LAPROVET OXY 10% 100mL, 400 ," 1,413 ",LAPROVET,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6644,FERRO BLOC 100 BOLUS,LAPR_FERRO,FERRO BLOC 100 BOLUS, 24 ," 1,396 ",FERRO,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6734,BOVIGASTRYL P.O SCH 125G,MEDI_PFM0201S,BOVIGASTRYL P.O SCH 125G, 560 ," 1,259 ",BOVIGASTRYL,NIGERVET,AFRICA,MEDIVET,PHARMA (&NUT),Production,YTD May 2026
1378,ASHOXY 20% POWDER -  PACK OF 10X5G Sachets,ALS_FGPDR0015,ASHOXY 20% POWDER -  PACK OF 10X5G Sachets," 4,082 "," 1,257 ",ASHOXY,NIGERVET,AFRICA,ASHISH LIFE SCIENCE PVT.LTD,PHARMA (&NUT),Production,YTD May 2026
6807,NOBILIS IB 4 91 5.000 DS,MSD_IB4/91_5000,NOBILIS IB 4-91 1X5000DS, 30 ," 1,215 ",NOBILIS,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
9935,IVOMEC D flacon 50ML,BOEH_IVOMEC,IVOMEC D flacon 50ML, 38 ," 1,182 ",IVOMEC,NIGERVET,AFRICA,BOEHRINGER,PHARMA (&NUT),Production,YTD May 2026
6954,CALMAX PHOS 500G,VTIF_CALM5,CALMAX PHOS 500G, 105 ," 1,136 ",CALMAX,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6183,"DIMINAZENE 10 x 23,6g",GENV_DIM_G_23.6G,"DIMINAZENE  23,6gm boite de 10 sachets", 37 ," 1,136 ",DIMINAZENE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6667,SURVIDIM PETIT 10 x 2.36 G,LAPR_SURVIP10x2.36g,SURVIDIM PETIT 10 x 2.36 G, 180 ," 1,032 ",SURVIDIM,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6240,GENEVIT 10 X 150 G,GENV_GEVIT10x150G,GENEVIT 10 X 150 GGENEVIT 10 X 150 G, 290 ," 1,031 ",GENEVIT,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6412,AVISHIELD IBD INT 1* 1000 DS,GERA_IBDINT1000,AVISHIELD IBD INT 1* 1000 DS, 151 , 991 ,AVISHIELD,NIGERVET,AFRICA,VAXXINOVA,PHARMA (&NUT),Production,YTD May 2026
7069,VETIPONTE E + SEL 1 L,VTIF_VETIP1L,VETIPONTE E + SEL 1 L, 71 , 885 ,VETIPONTE,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6192,"DIMINAZENE B12 2,36MG b/10 sach",GENV_DIM_P_2.36G,DIMINAZENE 2.36gm  boite de 10 sachets, 140 , 725 ,DIMINAZENE,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
7076,VITAMIX SUPER POT 1KG,VTIF_VITA1KG,VITAMIX SUPER POT 1KG, 34 , 722 ,VITAMIX,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
6720,VIRUNET pot 1kg,LAPR_VIRUN1KG,VIRUNET pot 1kg, 18 , 674 ,VIRUNET,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6063,COCCIPROL (AMPROLIUM 20%) 10*25G,GENV_COCC10x25G,COCCIPROL (AMPROLIUM 20%) 10*25G, 491 , 611 ,COCCIPROL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6360,STOPTIC 12.5% 10 X 15ML,GENV_STOPTIC10X15,STOPTIC 12.5% 10 X 15ML, 593 , 496 ,STOPTIC,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6124,COCCIPROL 20% POUDRE b/10*5 g,GENV_COCC10x5G,COCCIPROL (AMPROLIUM 20%) 10*5G," 1,470 ", 459 ,COCCIPROL,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6558,LAPROVET AMPROLIUM 20% pot 1 kg,LAPR_AMP1KG,LAPROVET AMPROLIUM 20% pot 1 kg, 12 , 450 ,AMPROLIUM,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6805,NOBILIS IB 4 91 1.000 DS,MSD_IB4/91_1000,Nobilis IB 4-91 1x1000ds, 38 , 414 ,Nobilis,NIGERVET,AFRICA,MSD,PHARMA (&NUT),Production,YTD May 2026
5487,VECTORMUNE FP MG AE 1000 DS,CEVA_VFPMGAE1000,VECTORMUNE FP MG AE 1000 DS, 6 , 404 ,VECTORMUNE,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6760,BIO-FLOR FL 250ML,MEDI_PFM0816L,BIO-FLOR FL 250ML, 112 , 345 ,BIO-FLOR,NIGERVET,AFRICA,MEDIVET,PHARMA (&NUT),Production,YTD May 2026
1387,ASHOXY 20% POWDER b/10*100g,ALS_OXY20.10X100,ASHOXY 20% POWDER PACK OF 10X100g SACHETS, 105 , 339 ,ASHOXY,NIGERVET,AFRICA,ASHISH LIFE SCIENCE PVT.LTD,PHARMA (&NUT),Production,YTD May 2026
562,ALFACERYL SACHET 100G,ALFA_CE100,ALFACERYL SACHET 100G, 92 , 331 ,ALFACERYL,NIGERVET,AFRICA,ALFASAN,PHARMA (&NUT),Production,YTD May 2026
6377,"STOPTIC 12,5% 250 ml ",GENV_STOPTIC250ML,"STOPTIC 12,5% 250 ml ", 51 , 331 ,STOPTIC,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6413,AVISHIELD IBD PLUS 1*1000 doses,GERA_IBDPLUS1000,AVISHIELD IBD PLUS 1*1000 doses, 24 , 329 ,AVISHIELD,NIGERVET,AFRICA,VAXXINOVA,PHARMA (&NUT),Production,YTD May 2026
6643,BOLUVIT 250 BOLUS,LAPR_BOLUV,BOLUVIT 250 BOLUS, 3 , 323 ,BOLUVIT,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6407,VITAMIX SUPER ORAL 1L,GENV_VITA1L,VITAMIX SUPER ORAL 1L, 22 , 279 ,VITAMIX,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6434,AVISHIED ND La Sota 1x1000 Doses,GERA_NDLSTA1000D,AVISHIED ND La Sota 1x1000 Doses, 75 , 273 ,AVISHIELD,NIGERVET,AFRICA,VAXXINOVA,PHARMA (&NUT),Production,YTD May 2026
6663,PROCALCIUM 500 G,LAPR_PROCAL,PROCALCIUM 500 G, 23 , 258 ,PROCALCIUM,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
5809,AD3E 20/4/4 250ML,GENV_AD3E250ML,AD3E 20/4/4 250ML, 45 , 224 ,AD3E,NIGERVET,AFRICA,GENEVET,PHARMA (&NUT),Production,YTD May 2026
6556,LAPROVET AMPROLIUM 20% 10 X 100 g,LAPR_AMP10*100G,LAPROVET AMPROLIUM 20% 10 X 100 g, 49 , 206 ,AMPROLIUM,NIGERVET,AFRICA,CEVA,PHARMA (&NUT),Production,YTD May 2026
6988,HEPATOVITAL POUDRE 100G,VTIF_HEPAPDRE100G,HEPATOVITAL POUDRE 100G, 81 , 204 ,HEPATOVITAL,NIGERVET,AFRICA,VETIFRANCE,PHARMA (&NUT),Production,YTD May 2026
